CheckInvokeFuncArgs	chir	CHIR/Checker/CHIRChecker.cpp:2457	chir/src/CHIRChecker.cj:2156	FALSE_POSITIVE	参数循环、参数数量边界、可选类型解包和类型不匹配诊断均等价存在。
CheckMultiBranch	chir	CHIR/Checker/CHIRChecker.cpp:1974	chir/src/CHIRChecker.cj:972	FALSE_POSITIVE	无结果、operand/successor 早退、整数条件、case 数量和 default 校验分支均覆盖。
CheckParamTypes	chir	CHIR/Checker/CHIRChecker.cpp:1006;CHIR/Checker/CHIRChecker.cpp:873	chir/src/CHIRChecker.cj:411	FALSE_POSITIVE	this/ref、constructor/varInit、value/generic、reference、This 和 class/array/box 分支均等价，两个 C++ 调用点为聚合。
CheckPredecessors	chir	CHIR/Checker/CHIRChecker.cpp:1780	chir/src/CHIRChecker.cj:802	FALSE_POSITIVE	C++ 的 predecessor→successor 校验已覆盖，仓颉额外保留 successor→predecessor 反向一致性检查。
CheckTargets	chir	CHIR/Checker/AnnotationChecker.cpp:135	chir/src/AnnotationChecker.cj:138	FALSE_POSITIVE	空注解、缺失元数据、允许目标和不适用目标的分支均等价覆盖。
CheckTargetsOnDef	chir	CHIR/Checker/AnnotationChecker.cpp:153	chir/src/AnnotationChecker.cj:106	CONFIRMED	缺少 C++ 159-162 的 EnumDef 构造器遍历分支，仓颉未对 enum constructor annotations 检查 ENUM_CONSTRUCTOR_TARGET。
CollectBlockBodyNodes	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateBlock.cpp:39	chir/src/Translator.cj:992	CONFIRMED	缺少 C++ 44-51 的 generic local function 分支，未通过 GenericInstantiationManager 收集实例化函数节点。
ConvertGlobalFunctions	chir	CHIR/Transformation/ClosureConversion.cpp:2189	chir/src/ClosureConversion.cj:152	CONFIRMED	缺少 C++ 2210-2213 的增量编译分支，转换成功且 raw mangled name 非空时未记录 ccOutFuncsRawMangle；同时缺少 2206-2208 的 debug 输出分支。
CreateFuncTypeWithBoxType	chir	CHIR/Transformation/ClosureConversion.cpp:381	chir/src/ClosureConversion.cj:669	FALSE_POSITIVE	循环及参数/返回值不匹配分支均以等价仓颉条件表达式和 Option 风格实现。
CreateNewInitializer	chir	CHIR/Interpreter/ConstEval.cpp:424	chir/src/ConstEval.cj:84	FALSE_POSITIVE	增量初始化、STORE 过滤、常量非空/空值回退及转换失败早退均存在，Option 解包为等价写法。
GenerateBuiltinOverflowOperatorFunc	chir	CHIR/Transformation/GenerateVTable/UpdateOperatorVTable.cpp:118	chir/src/GenerateVTable.cj:1263	FALSE_POSITIVE	缓存命中、二元/一元运算分支和函数属性设置均存在，构造器调用为仓颉惯用等价形式。
GetFinalizer	chir	CHIR/IR/Type/ClassDef.cpp:77;Sema/NativeFFI/ObjC/Utils/Common.cpp:167;Sema/NativeFFI/ObjC/Utils/Common.h:37	chir/src/ClassDef.cj:92	FALSE_POSITIVE	方法遍历、FINALIZER 判断、命中返回和未命中返回均对应。
GetInstParentCustomTyOfCallee	chir	CHIR/IR/Expression/Expression.cpp:849;CHIR/IR/Expression/ExpressionWrapper.cpp:108;CHIR/IR/Expression/Terminator.cpp:291	chir/src/Utils.cj:347	FALSE_POSITIVE	C++ 多个 Apply/Terminator 重载聚合到仓颉统一实现，成员函数、类型匹配和父类型遍历分支均覆盖。
TranslateFloatValue	chir	CHIR/Interpreter/CHIR2BCHIR/TranslateValue.cpp:97	chir/src/CHIR2BCHIR.cj:347	FALSE_POSITIVE	FLOAT64/非 FLOAT64 分支均存在；C++ memcpy 错误检查在仓颉不可失败的 toBits 转换中折叠。
TranslateLiteralValue	chir	CHIR/Interpreter/CHIR2BCHIR/TranslateValue.cpp:58	chir/src/CHIR2BCHIR.cj:311;chir/src/FaithfulAST2CHIR.cj:3649	FALSE_POSITIVE	布尔、浮点、整数、空值、Rune、字符串、Unit 及默认错误分支均存在，分支计数含调用方聚合。
TranslateVarWithPatternInitializer	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:422;CHIR/AST2CHIR/GlobalVarInitializer.cpp:442	chir/src/FaithfulAST2CHIR.cj:3562	FALSE_POSITIVE	元组/枚举模式与通配模式分支在仓颉中由模式类型判断覆盖，缺省不可达分支折叠为 None。
UpdateImportsInit	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:662	chir/src/FaithfulAST2CHIR.cj:3276	FALSE_POSITIVE	导入包过滤、已有反序列化初始化函数跳过和初始化函数创建均存在，额外终结符保护为等价防御。
CheckBox	chir	CHIR/Checker/CHIRChecker.cpp:3916	chir/src/CHIRChecker.cj:1564	FALSE_POSITIVE	操作数/结果存在性、目标类型 Ref/Box/Class、基类型及源值类型检查均对应。
CheckBranch	chir	CHIR/Checker/CHIRChecker.cpp:1952	chir/src/CHIRChecker.cj:957	FALSE_POSITIVE	操作数数目、后继数目和条件 Boolean/Nothing 检查均存在，Option 取类型为等价空值路径。
CheckUnBox	chir	CHIR/Checker/CHIRChecker.cpp:3940	chir/src/CHIRChecker.cj:1596	FALSE_POSITIVE	操作数/结果存在性、源类型 Ref/Box/Class、基类型及目标值类型检查均对应。
CollectingSubPatterns	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateMatchExpr.cpp:425	chir/src/Translator.cj:4704	FALSE_POSITIVE	空模式早退、函数类型与模式类型选择、模式递归遍历及特殊模式跳过均对应。
CompareTransitiveEquality	chir	CHIR/Analysis/SIntDomain.cpp:505	chir/src/SIntDomain.cj:688	FALSE_POSITIVE	符号边界遍历、单值比较、交集为空判定和最终 Top 返回均存在，迭代器写法不同。
ComputeTotalOrderingIntBinop	chir	CHIR/Analysis/SIntDomain.cpp:607	chir/src/SIntDomain.cj:654	FALSE_POSITIVE	Bottom/单值/符号边界及传递比较的早退分支在仓颉中展开实现，语义覆盖更完整。
CreateAutoEnvImplDef	chir	CHIR/Transformation/ClosureConversion.cpp:1815	chir/src/ClosureConversion.cj:559	FALSE_POSITIVE	泛型参数、上界遍历、泛型相关函数类型和空类型参数分支均存在。
GetSpawnArg	chir	CHIR/IR/Expression/Expression.cpp:1613;CHIR/IR/Expression/Terminator.cpp:620;CodeGen/Base/CHIRExprWrapper.h:655	chir/src/Expression.cj:1687;chir/src/Terminator.cj:812	FALSE_POSITIVE	多个表达式/终结器重载聚合；操作数数量大于一返回第二项，否则返回空值均对应。
GetTargetType	chir	CHIR/Transformation/BoxRecursionValueType.cpp:62;CodeGen/CJNative/CGTypes/CJNativeCGExtensionDef.cpp:49;CodeGen/CJNative/CGTypes/CGExtensionDef.h:77	chir/src/CHIRFlatBufferBindingsExpression.cj:399;codegen/src/InterfaceExtensionDef.cj:593	FALSE_POSITIVE	C++ 路径类型获取与生成绑定/扩展定义访问器为不同层次的同一字段访问，分支计数为跨实现聚合。
InsertInitializerIntoPackageInitializer	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:765	chir/src/FaithfulAST2CHIR.cj:3306	FALSE_POSITIVE	反序列化双条件、已有 Apply/位置判断、未找到时新建调用和返回均存在。
IsOptionLike	chir	CHIR/Utils/Utils.cpp:932;CHIR/Utils/Utils.cpp:965;CodeGen/Base/CGTypes/CGEnumType.h:89	chir/src/EnumDef.cj:98;codegen/src/CGEnumType.cj:114	FALSE_POSITIVE	构造器数量/载荷形状判定在仓颉中直接使用等价 Option 形态检查，多个 C++ 调用点被聚合。
ReplaceUserPoint	chir	CHIR/Transformation/ClosureConversion.cpp:2089;CHIR/Transformation/ClosureConversion.cpp:2108	chir/src/ClosureConversion.cj:1158;chir/src/ClosureConversion.cj:1169	FALSE_POSITIVE	两处 C++ 调用上下文与仓颉对应实现分开计数，父类型替换、位置移动和泛型实例化分支均覆盖。
TruncWithUpperWrapped	chir	CHIR/Analysis/SIntDomain.cpp:829;CHIR/Analysis/SIntDomain.cpp:860;CHIR/Analysis/SIntDomain.cpp:867	chir/src/SIntDomain.cj:800	FALSE_POSITIVE	无符号/有符号上界选择、单点转 Full、区间构造和普通截断均对应。
CacheCustomTypeDefToGlobalSymbolTable	chir	CHIR/AST2CHIR/ASTPackage2CHIR.cpp:1209	chir/src/FaithfulAST2CHIR.cj:1553	CONFIRMED	缺少 C++ 第1224-1226行的 annoOnlyDecls 分支：对可继承注解专用声明调用 CreatePseudoDefForAnnoOnlyDecl 创建伪定义。
CheckBlockGroup	chir	CHIR/Checker/CHIRChecker.cpp:1647	chir/src/CHIRChecker.cj:697	FALSE_POSITIVE	规则开关、标识符/入口块/所有者/空块检查、块 ID 去重和逐块检查均对应。
CheckFuncRetValue	chir	CHIR/Checker/CHIRChecker.cpp:1379	chir/src/CHIRChecker.cj:528	FALSE_POSITIVE	空返回值、引用类型、返回基类型及诊断分支均存在，仓颉将 C++ else-if 展开为 Option 嵌套。
CheckGetRTTI	chir	CHIR/Checker/CHIRChecker.cpp:4100	chir/src/CHIRChecker.cj:1695	FALSE_POSITIVE	操作数数量和结果存在性检查及错误诊断均对应。
CheckLoad	chir	CHIR/Checker/CHIRChecker.cpp:4173	chir/src/CHIRChecker.cj:1187	FALSE_POSITIVE	操作数数量、结果、位置及类型检查均以仓颉 Option/结果对象等价表达。
CheckParentCustomTypeDef	chir	CHIR/Checker/CHIRChecker.cpp:876	chir/src/CHIRChecker.cj:468	FALSE_POSITIVE	标识符前缀/无前缀两条校验路径及父类型检查均保留。
CheckVArrayBuilder	chir	CHIR/Checker/CHIRChecker.cpp:3884	chir/src/CHIRChecker.cj:1513	FALSE_POSITIVE	操作数数量和结果类型检查均存在，错误构造方式不同但分支等价。
CollectDecls	chir	CHIR/AST2CHIR/ASTPackage2CHIR.cpp:354;Sema/LegalityOfUsage/InitializationChecker.cpp:1729;Sema/LegalityOfUsage/InitializationChecker.h:67	chir/src/FaithfulAST2CHIR.cj:1333;sema/src/LegalityOfUsage/InitializationChecker.cj:2238	FALSE_POSITIVE	C++ switch 各声明种类在仓颉 match 中逐类覆盖，初始化检查器为另一重载聚合。
ComputeArithmeticBinop	chir	CHIR/Analysis/SIntDomain.cpp:622	chir/src/SIntDomain.cj:347	FALSE_POSITIVE	ADD/SUB/MUL/DIV/MOD 及默认 Bottom 分支在仓颉 match 中逐一存在。
CreateNewTypeWithArgs	chir	CHIR/Utils/Utils.cpp:368;CHIR/Utils/Utils.cpp:447;CHIR/Utils/Utils.cpp:461	chir/src/Type.cj:1510	FALSE_POSITIVE	空参数早退及 tuple/struct/enum/func/class/ref/pointer/array/varray/box 类型分支均覆盖。
CreateWrapperFuncBody	chir	CHIR/Transformation/GenerateVTable/WrapVirtualFunc.cpp:197	chir/src/GenerateVTable.cj:833	FALSE_POSITIVE	参数循环、父类型条件、static/泛型返回及 this/泛型参数分支均对应。
GetFuncOrLambdaBody	chir	CHIR/IR/Expression/Expression.cpp:224;CHIR/IR/Value/Value.cpp:548;CHIR/IR/Value/Value.cpp:742	chir/src/Expression.cj:184;chir/src/Value.cj:511;chir/src/Value.cj:718	FALSE_POSITIVE	C++ 多个类层级重载聚合为仓颉统一父块组/ Lambda 查询，命中与空值返回均存在。
GetGenericDecl	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateFuncDecl.cpp:46;CHIR/IR/Type/CustomTypeDef.cpp:696;CHIR/IR/Value/Value.cpp:1115	chir/src/CHIRFlatBufferBindingsCore.cj:686;chir/src/CHIRFlatBufferBindingsValue.cj:402;chir/src/CustomTypeDef.cj:847	FALSE_POSITIVE	AST 辅助函数、CustomTypeDef/Function getter 是不同重载；仓颉分别由绑定字段访问器和对象 getter 覆盖。
HandleBinaryExpr	chir	CHIR/Analysis/ValueRangeAnalysis.cpp:359	chir/src/ConstAnalysis.cj:185;chir/src/ValueRangeAnalysis.cj:509	FALSE_POSITIVE	整数/布尔/不可分析路径在仓颉拆到算术、位运算和比较辅助函数，操作种类 match 全覆盖。
HandleTypePattern	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateMatchExpr.cpp:582	chir/src/Translator.cj:4835	FALSE_POSITIVE	运行前匹配、解糖变量/变量模式、运行时 InstanceOf 与不可达 false 分支均对应。
HandleVarPattern	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateMatchExpr.cpp:469	chir/src/Translator.cj:4752	FALSE_POSITIVE	解糖值选择、调试/coverage 条件、编译器生成变量过滤和最终绑定分支均对应。
RemoveInitializerForVarDecl	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:456	chir/src/FaithfulAST2CHIR.cj:3368	FALSE_POSITIVE	Apply 过滤、初始化器断言、名称匹配、删除和空 block 早退均存在。
RewriteTerminator	chir	CHIR/Optimization/ConstPropagation.cpp:298	chir/src/ConstPropagation.cj:257	FALSE_POSITIVE	跳过优化、父块/构建器空值保护、常量替换、Goto 创建和 debug 分支均对应。
SDiv	chir	CHIR/Analysis/ConstantRange.cpp:1080;CHIR/Analysis/SInt.cpp:1129;CHIR/Analysis/SInt.cpp:867	chir/src/ConstantRange.cj:469;chir/src/SInt.cj:231	FALSE_POSITIVE	ConstantRange/SInt 的同名重载聚合；除法实现及其委托路径均存在。
Sub	chir	CHIR/Analysis/ConstantRange.cpp:854	chir/src/ConstantRange.cj:395;chir/src/SInt.cj:200;chir/src/SIntDomain.cj:186	FALSE_POSITIVE	空集、全集、单点、结果收缩和普通返回分支均覆盖，SInt/SIntDomain 为同名重载聚合。
TransformThisType	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateMemberAccess.cpp:380	chir/src/Translator.cj:1764	FALSE_POSITIVE	类型相同、结构体引用、其他类型转换及表达式移动分支均对应。
TranslateFileInitializer	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:497	chir/src/FaithfulAST2CHIR.cj:3398	FALSE_POSITIVE	已有文件初始化器、导入声明跳过、普通/模式变量初始化、空结果和终结符处理均存在。
TranslateLeftValueOfVarDecl	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateVarDecl.cpp:46	chir/src/Translator.cj:929	FALSE_POSITIVE	局部/非局部、是否分配、隐式声明调试信息及符号表路径均对应。
TranslateSingleInitializer	chir	CHIR/AST2CHIR/GlobalVarInitializer.cpp:345;CHIR/AST2CHIR/GlobalVarInitializer.cpp:440	chir/src/FaithfulAST2CHIR.cj:3491	FALSE_POSITIVE	不可生成/特定实现/已有函数、增量无变化静态初始化及普通初始化分支均对应。
TranslateVArrayAccess	chir	CHIR/AST2CHIR/TranslateASTNode/TranslateSubscriptExpr.cpp:44;CHIR/AST2CHIR/TranslateASTNode/TranslateSubscriptExpr.cpp:82	chir/src/Translator.cj:5847	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
TrueOnSameSymbol	chir	CHIR/Analysis/SIntDomain.cpp:585	chir/src/SIntDomain.cj:741	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
TypeCastIfNeeded	chir	CHIR/Utils/Utils.cpp:472;CHIR/Utils/Utils.cpp:617	chir/src/GenerateVTable.cj:55	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
UDiv	chir	CHIR/Analysis/ConstantRange.cpp:933;CHIR/Analysis/SInt.cpp:855;CHIR/Analysis/SInt.cpp:858	chir/src/ConstantRange.cj:456;chir/src/SInt.cj:227	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
UpdateSccUnit	chir	CHIR/AST2CHIR/GlobalDeclAnalysis.cpp:775	chir/src/FaithfulAST2CHIR.cj:472;chir/src/FaithfulAST2CHIR.cj:478	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateDIType	codegen	CodeGen/DIBuilder.cpp:645;CodeGen/DIBuilder.h:84	codegen/src/DIBuilder.cj:374	CONFIRMED	C++ 行 645 起按 TypeKind 分派 unit/primitive/函数/数组/类/结构体/枚举/generic 等 DI 类型；仓颉函数为显式 BLOCKED 占位，缺失整个分支分派。
GenTypeInfo	codegen	CodeGen/Base/CGTypes/CGType.cpp:616;CodeGen/CGModule.cpp:124;CodeGen/Base/CGTypes/CGType.h:241	codegen/src/CGModule.cj:156;codegen/src/CGType.cj:360	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
HandleTerminatorExpression	codegen	CodeGen/Base/ExprDispatcher/TerminatorExprDispatcher.cpp:104;CodeGen/Base/ExprDispatcher/ExprDispatcher.h:23	codegen/src/TerminatorExprDispatcher.cj:17	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
HandleLiteralValue	codegen	CodeGen/Base/ExprDispatcher/ConstantExprDispatcher.cpp:17;CodeGen/Base/ExprDispatcher/ConstantExprDispatcher.cpp:20;CodeGen/Base/ExprDispatcher/ExprDispatcher.h:22	codegen/src/ConstantExprDispatcher.cj:13	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetExpression	codegen	CHIR/Serializer/CHIRDeserializer.cpp:117;CHIR/Serializer/CHIRDeserializer.cpp:1715;CHIR/Serializer/CHIRDeserializer.cpp:1885	codegen/src/CHIRExprWrapper.cj:34	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenTypeTemplate	codegen	CodeGen/Base/CGTypes/CGCustomType.cpp:270;CodeGen/CGModule.cpp:132;CodeGen/Base/CGTypes/CGCustomType.h:49	codegen/src/CGCustomType.cj:134;codegen/src/CGModule.cj:166;codegen/src/CGType.cj:388	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateTypeInfo	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:1354;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:1465;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:1467	codegen/src/IRBuilder.cj:4832;codegen/src/IRBuilder.cj:4873	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateStructType	codegen	CodeGen/DIBuilder.cpp:1092;CodeGen/DIBuilder.cpp:702;CodeGen/DIBuilder.h:117	codegen/src/CGCFFI.cj:1585	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CallArrayIntrinsicInitWithContent	codegen	CodeGen/CJNative/CJNativeIRBuilder.cpp:1199;CodeGen/IRBuilder.h:345	codegen/src/ArrayImpl.cj:207	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
RemovePathPrefix	codegen	CodeGen/DIBuilder.cpp:26;Parse/ASTHasher.cpp:86;Utils/FileUtil.cpp:1362	codegen/src/DIBuilder.cj:484;codegen/src/DIBuilder.cj:504;utils/src/FileUtil.cj:1394	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetOrCreateTypeInfo	codegen	CodeGen/Base/CGTypes/CGGenericType.cpp:52;CodeGen/Base/CGTypes/CGType.cpp:229;CodeGen/Base/CGTypes/CGGenericType.h:20	codegen/src/CGType.cj:327	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CallIntrinsicFunction	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:138;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:170;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:192	codegen/src/IRBuilder.cj:2387	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateCallOrInvoke	codegen	CodeGen/CJNative/CJNativeIRBuilder.cpp:364;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:333;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:351	codegen/src/IRBuilder.cj:1550;codegen/src/IRBuilder.cj:1568;codegen/src/IRBuilder.cj:1642	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateArithmeticOperation	codegen	CodeGen/Base/ArithmeticOpImpl.cpp:276;CodeGen/Base/ArithmeticOpImpl.cpp:283;CodeGen/Base/ArithmeticOpImpl.cpp:287	codegen/src/ArithmeticOpImpl.cj:192	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetOrCreateTypeTemplate	codegen	CodeGen/Base/CGTypes/CGType.cpp:260;CodeGen/Base/CGTypes/CGType.h:72	codegen/src/CGType.cj:377	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateInstanceOf	codegen	CodeGen/Base/ExprDispatcher/OtherExprDispatcher.cpp:170;CodeGen/Base/InstanceOfExprImpl.cpp:25;CodeGen/Base/InstanceOfImpl.h:18	codegen/src/InstanceOfExprImpl.cj:12	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CallClassIntrinsicAlloc	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:702;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:728;CodeGen/IRBuilder.h:384	codegen/src/IRBuilder.cj:4586;codegen/src/IRBuilder.cj:4601	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateOverflowCheckedFunc	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:658;CodeGen/IRBuilder.h:308	codegen/src/OverflowDispatcher.cj:195	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
EmitImportedCFuncIR	codegen	CodeGen/EmitFunctionIR.cpp:248;CodeGen/EmitFunctionIR.h:20	codegen/src/EmitPackageIR.cj:651	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CallSpawnIntrinsic	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:606;CodeGen/IRBuilder.h:303	codegen/src/IRBuilder.cj:4332;codegen/src/IRBuilder.cj:4337	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateBasicBlocks	codegen	CodeGen/EmitBasicBlockIR.cpp:35;CodeGen/EmitBasicBlockIR.cpp:66	codegen/src/EmitBasicBlockIR.cj:29	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateCommonEnum	codegen	CodeGen/Base/TupleExprImpl.cpp:232;CodeGen/Base/TupleExprImpl.cpp:305	codegen/src/TupleExprImpl.cj:184	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
HandleBinaryExpression	codegen	CodeGen/Base/ExprDispatcher/BinaryExprDispatcher.cpp:61;CodeGen/Base/ExprDispatcher/ExprDispatcher.h:26	codegen/src/BinaryExprDispatcher.cj:6	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
HandleMemoryExpression	codegen	CodeGen/Base/ExprDispatcher/MemoryExprDispatcher.cpp:274;CodeGen/Base/ExprDispatcher/ExprDispatcher.h:27	codegen/src/MemoryExprDispatcher.cj:11	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateWhereConditionFn	codegen	CodeGen/CJNative/CGTypes/CJNativeCGExtensionDef.cpp:265;CodeGen/CJNative/CGTypes/CGExtensionDef.h:69	codegen/src/InterfaceExtensionDef.cj:224	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetCGType	codegen	CodeGen/CJNative/CJNativeCGCFFI.cpp:67;CodeGen/CGModule.h:59	codegen/src/CGCFFI.cj:1543;codegen/src/CGModule.cj:70	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
AllocateArray	codegen	CodeGen/CJNative/CJNativeIRBuilder.cpp:1163;CodeGen/IRBuilder.h:392	codegen/src/IRBuilder.cj:4508	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetOrInsertCGFunction	codegen	CodeGen/CGModule.cpp:281;CodeGen/CGModule.cpp:413;CodeGen/CGModule.h:140	codegen/src/CGModule.cj:318	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
HandleVarargTypePromotion	codegen	CodeGen/Base/ApplyImpl.cpp:269	codegen/src/ApplyImpl.cj:455	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
SetSubprogram	codegen	CodeGen/DIBuilder.cpp:223;CodeGen/DIBuilder.h:52	codegen/src/DIBuilder.cj:108	CONFIRMED	C++ 行 247-270 对启用调试的成员函数解析外层类型并查找 member subprogram 作为 decl；仓颉在 line-info-only 路径跳过该分支并直接使用 namespace scope。
CreatePackageInitFlagResetFunction	codegen	CodeGen/CJNative/EmitPackageIR.cpp:367	codegen/src/EmitPackageIR.cj:727	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
FixFuncArg	codegen	CodeGen/CJNative/CJNativeIRBuilder.cpp:56;CodeGen/IRBuilder.h:471	codegen/src/IRBuilder.cj:1863	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GetTypeQualifiedNameForReflect	codegen	CodeGen/Base/CGTypes/CGType.cpp:943;CodeGen/Base/CGTypes/CGType.cpp:982;CodeGen/Base/CGTypes/CGType.cpp:994	codegen/src/CGTypeInfo.cj:338	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateEntryAlloca	codegen	CodeGen/IRBuilder.cpp:107;CodeGen/IRBuilder.cpp:135;CodeGen/IRBuilder.cpp:91	codegen/src/IRBuilder.cj:511;codegen/src/IRBuilder.cj:534	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
FindCHIRGlobalValue	codegen	CodeGen/CGPkgContext.cpp:136;CodeGen/CGPkgContext.h:91	codegen/src/CGPkgContext.cj:220	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CallAtomicIntrinsics	codegen	CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:908;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:913;CodeGen/IRBuilder.h:360	codegen/src/IRBuilder.cj:2710	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateBasicBlocksIRs	codegen	CodeGen/EmitBasicBlockIR.cpp:36;CodeGen/EmitBasicBlockIR.cpp:93	codegen/src/EmitBasicBlockIR.cj:46	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
CreateNullValue	codegen	CodeGen/CJNative/CJNativeIRBuilder.cpp:942;CodeGen/CJNative/CJNativeIntrinsicsCall.cpp:1068;CodeGen/IRBuilder.h:239	codegen/src/IRBuilder.cj:1399	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateAllocate	codegen	CodeGen/Base/AllocateImpl.cpp:23;CodeGen/Base/AllocateImpl.h:21	codegen/src/AllocateImpl.cj:10	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateArraySyscall	codegen	CodeGen/Base/IntrinsicsDispatcher.cpp:629	codegen/src/IntrinsicsDispatcher.cj:369	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateOverflowLogicCondition	codegen	CodeGen/CJNative/CJNativeGenOverflow.cpp:205;CodeGen/CJNative/CJNativeGenOverflow.cpp:92	codegen/src/OverflowDispatcher.cj:580	FALSE_POSITIVE	分支计数差来自重载聚合、辅助函数封装或仓颉等价控制流。
GenerateOverflowSaturatingOp	codegen	CodeGen/CJNative/CJNativeGenOverflow.cpp:109;CodeGen/CJNative/CJNativeGenOverflow.cpp:551	codegen/src/OverflowDispatcher.cj:632	FALSE_POSITIVE	C++ 的条件分支在仓颉中保留，位宽边界等额外判断由实现内联展开。
